DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PARDO,Mata Atlântica,14,0.0,1.0,15.6,-21.63356,-46.79337
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,MAGDA,Mata Atlântica,14,0.0,1.0,1282.5,-20.61958,-50.22498
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Cerrado,34,0.0,0.98,11.3,-22.79264,-47.80475
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ALTINÓPOLIS,Cerrado,14,0.0,1.0,31.2,-21.08013,-47.28552
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,RIOLÂNDIA,Mata Atlântica,14,0.0,1.0,15.3,-20.02178,-49.76272
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ALTINÓPOLIS,Cerrado,14,0.0,1.0,178.6,-21.19264,-47.53412
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PARDO,Mata Atlântica,14,0.0,1.0,25.5,-21.63511,-46.80335
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,BURI,Mata Atlântica,3,0.0,0.96,11.4,-23.773,-48.59549
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ALTO ALEGRE,Mata Atlântica,14,0.0,1.0,11.1,-21.65275,-50.11632
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PORTO FELIZ,Mata Atlântica,23,0.0,1.0,8.2,-23.149,-47.47315
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,28,0.0,1.0,28.2,-22.61427,-47.66274
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,25,0.0,1.0,15.2,-22.78235,-46.75404
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,14,0.0,0.84,4.0,-23.3498,-47.20208
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,BARIRI,Mata Atlântica,18,0.0,1.0,14.8,-22.072,-48.75899
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,TAUBATÉ,Mata Atlântica,12,0.0,1.0,12.8,-23.08904,-45.35634
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PORTO FELIZ,Mata Atlântica,25,0.0,1.0,9.0,-23.11655,-47.4985
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,IGARATÁ,Mata Atlântica,16,0.0,0.85,5.1,-23.12528,-46.16762
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,BARRETOS,Cerrado,14,0.0,0.99,66.9,-20.65336,-48.69804
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,FERNANDÓPOLIS,Mata Atlântica,33,0.0,1.0,7.0,-20.26931,-50.22501
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,CERQUEIRA CÉSAR,Cerrado,4,0.0,1.0,26.8,-23.06959,-49.16445
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PAULÍNIA,Mata Atlântica,34,0.0,-999.0,9.7,-22.80127,-47.17884
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Cerrado,34,0.0,1.0,18.7,-22.80146,-47.80322
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,RIOLÂNDIA,Mata Atlântica,14,0.0,1.0,169.5,-20.03075,-49.76132
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,JAGUARIÚNA,Mata Atlântica,36,0.0,1.0,10.1,-22.675,-46.95992
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,SOCORRO,Mata Atlântica,14,0.0,0.97,38.3,-22.61998,-46.42414
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,NAZARÉ PAULISTA,Mata Atlântica,21,0.0,0.86,8.2,-23.19748,-46.39283
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,VÁRZEA PAULISTA,Mata Atlântica,38,0.0,-999.0,7.5,-23.22972,-46.84282
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,GARÇA,Mata Atlântica,23,0.0,1.0,12.0,-22.19167,-49.60924
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ITARARÉ,Cerrado,3,0.0,0.92,39.3,-24.1264,-49.36129
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,MAGDA,Mata Atlântica,14,0.0,1.0,141.6,-20.6269,-50.21729
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,FERNANDÓPOLIS,Mata Atlântica,33,0.0,-999.0,7.9,-20.27067,-50.23502
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,GARÇA,Mata Atlântica,23,0.0,0.99,35.6,-22.18262,-49.61081
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,SERRANA,Cerrado,14,0.0,1.0,40.3,-21.19409,-47.54366
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO PAULO,Mata Atlântica,14,0.0,0.81,8.3,-23.39281,-46.76061
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,MAGDA,Mata Atlântica,14,0.0,1.0,391.4,-20.62826,-50.22742
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PAULÍNIA,Mata Atlântica,35,0.0,-999.0,10.4,-22.79982,-47.16924
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ALTO ALEGRE,Mata Atlântica,15,0.0,1.0,10.4,-21.65414,-50.12662
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,ALTINÓPOLIS,Cerrado,14,0.0,1.0,17.4,-21.06231,-47.28872
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,32,0.0,-999.0,6.7,-22.73206,-47.58661
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,BURI,Mata Atlântica,3,0.0,0.99,31.0,-23.77438,-48.60525
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,APARECIDA,Mata Atlântica,13,0.0,1.0,7.6,-22.95926,-45.2517
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACAIA,Mata Atlântica,14,0.0,1.0,12.7,-23.04264,-46.34486
2025/09/12 18:19:00,AQUA_M-T,Brasil,SÃO PAULO,CAMPINAS,Mata Atlântica,16,0.0,1.0,10.0,-23.01784,-47.08818
2025/09/13 18:58:00,AQUA_M-T,Brasil,SÃO PAULO,ITUVERAVA,Cerrado,39,0.0,1.0,237.1,-20.25589,-47.8312
2025/09/13 18:58:00,AQUA_M-T,Brasil,SÃO PAULO,ITUVERAVA,Cerrado,39,0.0,1.0,203.2,-20.25164,-47.83691
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,19,0.0,1.0,30.3,-23.24698,-45.85225
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,IPORANGA,Mata Atlântica,5,0.0,0.69,12.6,-24.54827,-48.71469
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,19,0.0,0.99,7.3,-23.2569,-45.85084
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,CAJAMAR,Mata Atlântica,25,0.0,0.94,9.7,-23.30935,-46.86114
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,JAÚ,Cerrado,40,0.0,1.0,20.2,-22.26316,-48.48312
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,18,0.0,0.99,31.6,-23.24621,-45.76551
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,CAJAMAR,Mata Atlântica,16,0.0,-999.0,15.0,-23.40803,-46.82666
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,LARANJAL PAULISTA,Mata Atlântica,32,0.0,1.0,13.1,-23.02156,-47.81765
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica,40,0.0,1.0,23.9,-23.33135,-47.62595
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,BOFETE,Cerrado,34,0.0,1.0,50.6,-23.21877,-48.44514
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,TAUBATÉ,Mata Atlântica,15,0.0,1.0,9.6,-23.16386,-45.53065
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica,40,0.0,1.0,19.0,-23.3201,-47.62727
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,19,0.0,0.94,67.2,-23.24468,-45.75331
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica,40,0.0,1.0,27.9,-23.32197,-47.64331
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,TAUBATÉ,Mata Atlântica,15,0.0,0.99,16.3,-23.17353,-45.52899
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,ITATINGA,Cerrado,30,0.0,0.99,15.7,-23.22081,-48.46346
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,AMPARO,Mata Atlântica,19,0.0,1.0,8.8,-22.621,-46.81661
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,AREIAS,Mata Atlântica,15,0.0,1.0,8.3,-22.78473,-44.74403
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica,40,0.0,1.0,33.7,-23.33322,-47.64196
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,IPORANGA,Mata Atlântica,5,0.0,0.69,13.4,-24.55013,-48.70955
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,Cerrado,16,0.0,0.99,20.1,-22.19386,-46.8109
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,IBIÚNA,Mata Atlântica,7,0.0,0.96,15.0,-23.71128,-47.16508
2025/09/14 17:56:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DOS CAMPOS,Mata Atlântica,21,0.0,1.0,10.2,-23.2485,-45.86453
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,149.7,-21.96511,-52.04292
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,64.1,-21.98328,-52.07248
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PARDO,Mata Atlântica,11,0.0,1.0,15.7,-21.63463,-46.81815
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado,16,0.0,1.0,32.5,-21.46619,-48.86432
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PARDO,Mata Atlântica,12,0.0,1.0,17.1,-21.59418,-46.80384
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,33,0.0,1.0,182.9,-22.21652,-48.35557
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,JAÚ,Cerrado,40,0.0,1.0,15.4,-22.25598,-48.4912
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,16,0.0,1.0,12.5,-21.76778,-48.12129
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,170.3,-21.96896,-52.04686
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,39.2,-21.98735,-52.07649
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado,16,0.0,1.0,62.2,-21.47117,-48.85871
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,33,0.0,1.0,158.9,-22.21843,-48.37216
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,30,0.0,1.0,344.4,-22.20485,-48.35693
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado,16,0.0,1.0,14.5,-21.4641,-48.84619
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,16,0.0,1.0,45.1,-21.70308,-47.66653
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,PIRASSUNUNGA,Mata Atlântica,16,0.0,1.0,10.1,-22.05049,-47.41399
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,334.3,-21.96789,-52.07453
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,JAÚ,Cerrado,39,0.0,1.0,21.5,-22.25392,-48.47343
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,31,0.0,1.0,30.1,-22.20677,-48.37376
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,16,0.0,1.0,15.6,-21.76756,-48.13271
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,16,0.0,1.0,8.5,-21.70388,-47.687
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,DOIS CÓRREGOS,Cerrado,29,0.0,1.0,19.1,-22.203,-48.3407
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,16,0.0,1.0,58.9,-21.70204,-47.67187
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA RITA DO PASSA QUATRO,Cerrado,16,0.0,1.0,40.5,-21.7048,-47.6815
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,CAIUÁ,Mata Atlântica,5,0.0,1.0,254.5,-21.97197,-52.07849
2025/09/14 17:58:00,AQUA_M-T,Brasil,SÃO PAULO,AGUAÍ,Cerrado,16,0.0,1.0,17.2,-22.01813,-46.95929
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TIMBURI,Mata Atlântica,6,0.04,1.0,6.7,-23.14888,-49.64014
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ILHA SOLTEIRA,Mata Atlântica,18,0.0,-999.0,8.6,-20.42319,-51.34965
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PAULÍNIA,Cerrado,39,0.0,1.0,26.4,-22.74514,-47.14086
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,SANTANA DE PARNAÍBA,Mata Atlântica,38,0.0,0.93,9.1,-23.50407,-46.97908
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BOFETE,Mata Atlântica,13,0.0,1.0,18.3,-23.25974,-48.27295
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,14,0.0,1.0,181.3,-22.45246,-52.25097
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO JOSÉ DO RIO PARDO,Mata Atlântica,14,0.0,1.0,11.0,-21.59422,-46.81166
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,GAVIÃO PEIXOTO,Cerrado,17,0.0,1.0,26.6,-21.74214,-48.4271
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ARAÇARIGUAMA,Mata Atlântica,26,0.0,0.99,10.8,-23.39098,-47.12746
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO ROQUE,Mata Atlântica,36,0.0,0.95,15.3,-23.4883,-47.08438
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,RIBEIRÃO BRANCO,Mata Atlântica,6,0.0,0.81,6.9,-24.3623,-48.70326
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,VARGEM,Mata Atlântica,33,0.18,1.0,22.9,-22.88906,-46.46315
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ALUMÍNIO,Mata Atlântica,31,0.0,0.98,10.2,-23.49873,-47.27174
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BOM JESUS DOS PERDÕES,Mata Atlântica,17,0.0,0.96,17.8,-23.16972,-46.47181
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TATUÍ,Mata Atlântica,10,0.1,-999.0,59.0,-23.34196,-47.86808
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ALUMÍNIO,Mata Atlântica,30,0.0,1.0,22.1,-23.50138,-47.28675
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BOFETE,Mata Atlântica,17,0.0,1.0,114.7,-23.26201,-48.28607
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ROSANA,Mata Atlântica,5,0.0,0.99,7.3,-22.51171,-52.97231
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO ROQUE,Mata Atlântica,35,0.0,0.95,25.9,-23.4907,-47.09419
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,COSMÓPOLIS,Cerrado,36,0.0,1.0,17.4,-22.66912,-47.22729
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TATUÍ,Mata Atlântica,13,0.1,-999.0,16.7,-23.33402,-47.86219
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,GARÇA,Mata Atlântica,26,0.0,1.0,9.4,-22.22482,-49.70874
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,RIBEIRÃO BRANCO,Mata Atlântica,6,0.0,0.8,20.3,-24.37005,-48.68946
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PORTO FELIZ,Mata Atlântica,36,0.0,1.0,280.3,-23.21903,-47.45703
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,CABREÚVA,Mata Atlântica,17,0.0,1.0,63.4,-23.27351,-47.17527
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,13,0.0,1.0,30.8,-22.45106,-52.24147
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BAURU,Cerrado,15,0.0,1.0,8.0,-22.37104,-49.10122
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO ROQUE,Mata Atlântica,35,0.0,0.95,12.8,-23.49106,-47.10005
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PAULÍNIA,Cerrado,39,0.0,1.0,19.2,-22.74655,-47.14607
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BOFETE,Cerrado,34,0.0,1.0,10.1,-23.21738,-48.44817
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TAQUARIVAÍ,Mata Atlântica,6,0.0,0.81,12.8,-23.93474,-48.66973
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,GARÇA,Mata Atlântica,26,0.0,1.0,11.7,-22.22663,-49.71984
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPECERICA DA SERRA,Mata Atlântica,30,0.0,0.93,7.5,-23.68287,-46.87828
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PORTO FELIZ,Mata Atlântica,36,0.0,1.0,21.0,-23.22166,-47.47176
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TATUÍ,Mata Atlântica,9,0.1,1.0,17.2,-23.34443,-47.88193
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,COSMÓPOLIS,Cerrado,34,0.0,1.0,18.8,-22.66589,-47.21877
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ROSANA,Mata Atlântica,5,0.0,1.0,9.0,-22.51307,-52.98192
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,17,0.0,0.97,96.5,-23.27621,-47.19032
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,IPERÓ,Mata Atlântica,21,0.0,-999.0,12.0,-23.35665,-47.70543
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BRAGANÇA PAULISTA,Mata Atlântica,27,0.11,1.0,24.8,-22.97901,-46.50883
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,GLICÉRIO,Mata Atlântica,21,0.43,1.0,7.0,-21.18014,-50.17298
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TATUÍ,Mata Atlântica,12,0.1,1.0,51.9,-23.3364,-47.87598
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,PORTO FELIZ,Mata Atlântica,34,0.0,1.0,48.1,-23.20826,-47.45924
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica,13,0.0,1.0,377.2,-22.45385,-52.26046
2025/09/15 18:36:00,AQUA_M-T,Brasil,SÃO PAULO,BOM JESUS DOS PERDÕES,Mata Atlântica,17,0.0,0.92,12.0,-23.17309,-46.49035
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,CERQUEIRA CÉSAR,Cerrado,42,0.0,1.0,7.6,-22.9447,-49.16126
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPEVA,Mata Atlântica,0,0.0,1.0,20.4,-23.75492,-48.75208
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,SANTA BÁRBARA D'OESTE,Mata Atlântica,36,0.0,1.0,6.5,-22.73376,-47.43229
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,OURINHOS,Mata Atlântica,20,0.0,-999.0,25.5,-22.97444,-49.87555
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,35,0.0,-999.0,5.7,-22.67226,-47.71404
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,36,0.0,-999.0,16.0,-23.25366,-47.32655
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,MAIRINQUE,Mata Atlântica,31,0.0,0.81,9.4,-23.47607,-47.27617
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IBIÚNA,Mata Atlântica,1,0.0,0.95,13.7,-23.63994,-47.19632
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,LIMEIRA,Cerrado,42,0.0,1.0,8.2,-22.69233,-47.45888
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,43,0.0,1.0,9.9,-22.71075,-47.52433
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,43,0.0,1.0,237.7,-22.70938,-47.51474
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,43,0.0,1.0,98.4,-22.66867,-47.49877
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,43,0.0,1.0,43.5,-22.68025,-47.51637
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IBIÚNA,Mata Atlântica,5,0.0,0.96,5.0,-23.63552,-47.35487
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ECHAPORÃ,Mata Atlântica,28,0.0,1.0,26.9,-22.34001,-50.1668
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,37,0.0,1.0,6.1,-23.24482,-47.32807
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,43,0.0,1.0,52.0,-22.67888,-47.50683
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,CORUMBATAÍ,Cerrado,19,0.0,1.0,9.2,-22.22055,-47.585
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado,19,0.0,1.0,5.3,-21.77897,-47.78734
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,19,0.0,1.0,10.7,-21.84987,-48.15758
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,PORANGABA,Mata Atlântica,42,0.0,0.9,3.9,-23.1498,-48.0915
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,43,0.0,1.0,73.3,-22.67004,-47.5083
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ALUMÍNIO,Mata Atlântica,17,0.0,-999.0,5.7,-23.5219,-47.27237
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPETININGA,Mata Atlântica,0,0.0,0.98,10.8,-23.6808,-48.07508
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,IPORANGA,Mata Atlântica,0,0.0,0.4,12.6,-24.63949,-48.56074
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,41,0.0,1.0,66.7,-23.23874,-47.34877
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ARARAQUARA,Cerrado,19,0.0,1.0,21.3,-21.85877,-48.15613
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,ITAPIRA,Mata Atlântica,19,0.0,1.0,5.9,-22.34591,-46.73862
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,REDENÇÃO DA SERRA,Mata Atlântica,0,0.0,0.71,15.8,-23.25589,-45.49473
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,NATIVIDADE DA SERRA,Mata Atlântica,0,0.0,0.93,22.1,-23.35595,-45.48005
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,RIO CLARO,Mata Atlântica,19,0.0,1.0,6.5,-22.38947,-47.60287
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,AGUDOS,Cerrado,23,0.0,1.0,17.9,-22.48644,-48.96441
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACICABA,Mata Atlântica,32,0.0,1.0,39.8,-22.77752,-47.61114
2025/09/17 18:15:00,AQUA_M-T,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica,42,0.0,1.0,17.7,-23.24821,-47.62004
